resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20215003102S00052,동물포획,안전조치,20210214,110900,2021,겨울,1,2,14,11,9,일요일,20210214,111300,2021,2,14,11,13,20210214,112400,2021,2,14,11,24,20210214,114400,2021,2,14,11,44,20210214,115500,2021,2,14,11,55,제주특별자치도,제주시,애월읍,농촌,읍,137718.42,44256.7,6.0,도로. 철도,일반도로(기타),개,15.1,,1.0,360.0,76.0,,서부소방서,애월센터,
20215002102S00077,동물포획,안전조치,20210214,151500,2021,겨울,1,2,14,15,15,일요일,20210214,151700,2021,2,14,15,17,20210214,152100,2021,2,14,15,21,20210214,161600,2021,2,14,16,16,20210214,162700,2021,2,14,16,27,제주특별자치도,서귀포시,서홍동,도시,동,158419.98,22467.99,1.0,단독주택,단독주택,개,17.4,,1.0,180.0,88.0,,서귀포소방서,동홍센터,
20215002201S00093,동물포획,안전조치,20210214,151500,2021,겨울,1,2,14,15,15,일요일,20210214,151700,2021,2,14,15,17,20210214,152100,2021,2,14,15,21,20210214,161600,2021,2,14,16,16,20210214,162700,2021,2,14,16,27,제주특별자치도,서귀포시,서홍동,도시,동,158419.98,22467.99,6.0,단독주택,단독주택,개,17.4,,1.0,180.0,88.0,,서귀포소방서,서귀포구조대,
20215001108S00028,동물포획,안전조치,20210214,173300,2021,겨울,1,2,14,17,33,일요일,20210214,173600,2021,2,14,17,36,20210214,174700,2021,2,14,17,47,20210214,183000,2021,2,14,18,30,20210214,183900,2021,2,14,18,39,제주특별자치도,제주시,구좌읍,농촌,읍,185928.79,53287.36,3.0,도로. 철도,일반도로(기타),개,14.0,,1.4,70.0,91.0,,동부소방서,구좌센터,
20215001201S00185,동물포획,안전조치,20210214,230600,2021,겨울,1,2,14,23,6,일요일,20210214,230700,2021,2,14,23,7,20210214,231200,2021,2,14,23,12,20210214,231800,2021,2,14,23,18,20210214,231900,2021,2,14,23,19,제주특별자치도,제주시,이도이동,도시,동,157074.3984,49789.54,0.3,도로. 철도,일반도로(기타),개,12.9,,2.8,360.0,93.0,,제주소방서,제주구조대,
20215003104S00035,동물포획,안전조치,20210215,95500,2021,겨울,1,2,15,9,55,월요일,20210215,95900,2021,2,15,9,59,20210215,101000,2021,2,15,10,10,20210215,104900,2021,2,15,10,49,20210215,105900,2021,2,15,10,59,제주특별자치도,서귀포시,대정읍,농촌,읍,125807.5585,25644.618,6.0,논밭.축사,밭,개,12.1,,1.0,20.0,79.0,,서부소방서,대정센터,
20215002201S00098,동물포획,안전조치,20210215,100300,2021,겨울,1,2,15,10,3,월요일,20210215,100400,2021,2,15,10,4,20210215,101300,2021,2,15,10,13,20210215,102000,2021,2,15,10,20,20210215,102800,2021,2,15,10,28,제주특별자치도,서귀포시,강정동,도시,동,152542.419,21366.9709,3.6,도로. 철도,일반도로(기타),개,13.2,,3.6,250.0,69.0,,서귀포소방서,서귀포구조대,
20215004201S00110,동물포획,안전조치,20210215,144500,2021,겨울,1,2,15,14,45,월요일,20210215,144500,2021,2,15,14,45,20210215,145200,2021,2,15,14,52,20210215,151500,2021,2,15,15,15,20210215,152300,2021,2,15,15,23,제주특별자치도,서귀포시,성산읍,농촌,읍,192142.6753,47536.8944,2.5,작업·공사장,작업장,개,11.2,,2.5,320.0,52.0,,동부소방서,동부구조대,
20215001104S00039,동물포획,안전조치,20210215,154900,2021,겨울,1,2,15,15,49,월요일,20210215,154900,2021,2,15,15,49,20210215,155300,2021,2,15,15,53,20210215,161500,2021,2,15,16,15,20210215,162800,2021,2,15,16,28,제주특별자치도,제주시,연동,도시,동,152455.205,49731.3337,1.0,기타,기타,개,7.1,0.0,7.9,320.0,61.0,,제주소방서,연동센터,
20215001110S00071,동물포획,안전조치,20210216,112400,2021,겨울,1,2,16,11,24,화요일,20210216,112600,2021,2,16,11,26,20210216,114200,2021,2,16,11,42,20210216,115000,2021,2,16,11,50,20210216,120800,2021,2,16,12,8,제주특별자치도,제주시,조천읍,농촌,읍,172807.8555,51702.7557,8.7,논밭.축사,밭,개,6.6,,2.3,320.0,51.0,,동부소방서,조천센터,
20215001401S00134,동물포획,기타,20210216,114600,2021,겨울,1,2,16,11,46,화요일,20210216,114700,2021,2,16,11,47,20210216,115300,2021,2,16,11,53,20210216,120600,2021,2,16,12,6,20210216,120800,2021,2,16,12,8,제주특별자치도,제주시,노형동,도시,동,151927.93,48399.28,1.0,도로. 철도,기타 도로.철도,개,6.6,,2.3,320.0,51.0,,제주소방서,서부분대,
20215003102S00055,동물포획,안전조치,20210216,154900,2021,겨울,1,2,16,15,49,화요일,20210216,155000,2021,2,16,15,50,20210216,155800,2021,2,16,15,58,20210216,160500,2021,2,16,16,5,20210216,162300,2021,2,16,16,23,제주특별자치도,제주시,애월읍,농촌,읍,145175.762,49302.9773,6.3,도로. 철도,일반도로(기타),개,8.9,,6.2,250.0,52.0,,서부소방서,애월센터,
20215002107S00038,동물포획,안전조치,20210219,113100,2021,겨울,1,2,19,11,31,금요일,20210219,113200,2021,2,19,11,32,20210219,114300,2021,2,19,11,43,20210219,121000,2021,2,19,12,10,20210219,122900,2021,2,19,12,29,제주특별자치도,서귀포시,표선면,농촌,면,180651.57,31742.92,4.0,논밭.축사,밭,개,9.1,,1.0,180.0,69.0,,동부소방서,표선센터,
20215004201S00122,동물포획,안전조치,20210220,172900,2021,겨울,1,2,20,17,29,토요일,20210220,173000,2021,2,20,17,30,20210220,173700,2021,2,20,17,37,20210220,181000,2021,2,20,18,10,20210220,182900,2021,2,20,18,29,제주특별자치도,서귀포시,성산읍,농촌,읍,192676.98,46107.82,2.0,도로. 철도,일반도로(기타),개,16.0,,2.8,230.0,65.0,,동부소방서,동부구조대,
20215003104S00043,동물포획,안전조치,20210220,175400,2021,겨울,1,2,20,17,54,토요일,20210220,175500,2021,2,20,17,55,20210220,180000,2021,2,20,18,0,20210220,190000,2021,2,20,19,0,20210220,191000,2021,2,20,19,10,제주특별자치도,서귀포시,대정읍,농촌,읍,127964.72,22737.83,2.0,단독주택,단독주택,개,16.0,,2.8,230.0,65.0,,서부소방서,대정센터,
20215003201S00109,동물포획,안전조치,20210221,203000,2021,겨울,1,2,21,20,30,일요일,20210221,203100,2021,2,21,20,31,20210221,203900,2021,2,21,20,39,20210221,204900,2021,2,21,20,49,20210221,205700,2021,2,21,20,57,제주특별자치도,제주시,한림읍,농촌,읍,130266.42,37573.05,4.0,숙박시설,펜션,개,17.2,,6.9,230.0,61.0,,서부소방서,서부구조대,
20215001114S00044,동물포획,안전조치,20210222,161300,2021,겨울,1,2,22,16,13,월요일,20210222,161400,2021,2,22,16,14,20210222,162300,2021,2,22,16,23,20210222,165000,2021,2,22,16,50,20210222,165900,2021,2,22,16,59,제주특별자치도,제주시,영평동,도시,동,159946.58,48900.53,2.3,논밭.축사,기타 논밭·축사,개,18.2,,2.4,250.0,51.0,,제주소방서,아라센터,
20215003102S00066,동물포획,안전조치,20210223,100400,2021,겨울,1,2,23,10,4,화요일,20210223,100400,2021,2,23,10,4,20210223,101400,2021,2,23,10,14,20210223,110000,2021,2,23,11,0,20210223,112300,2021,2,23,11,23,제주특별자치도,제주시,애월읍,농촌,읍,140394.49,43293.56,8.0,논밭.축사,밭,개,8.1,,1.7,270.0,42.0,,서부소방서,애월센터,
20215002107S00043,동물포획,안전조치,20210223,102900,2021,겨울,1,2,23,10,29,화요일,20210223,102900,2021,2,23,10,29,20210223,103500,2021,2,23,10,35,20210223,103900,2021,2,23,10,39,20210223,104500,2021,2,23,10,45,제주특별자치도,서귀포시,표선면,농촌,면,184786.1442,31419.961,2.0,도로. 철도,일반도로(기타),개,13.0,,1.9,230.0,52.0,,동부소방서,표선센터,
20215001112S00052,동물포획,기타,20210223,182700,2021,겨울,1,2,23,18,27,화요일,20210223,182800,2021,2,23,18,28,20210223,182900,2021,2,23,18,29,20210223,184000,2021,2,23,18,40,20210223,185500,2021,2,23,18,55,제주특별자치도,제주시,도평동,도시,동,149806.8219,47487.3547,5.0,도로. 철도,일반도로(기타),개,8.1,,2.1,290.0,47.0,,제주소방서,노형센터,
20215001105S00049,동물포획,안전조치,20210224,102400,2021,겨울,1,2,24,10,24,수요일,20210224,102500,2021,2,24,10,25,20210224,103000,2021,2,24,10,30,20210224,103400,2021,2,24,10,34,20210224,104000,2021,2,24,10,40,제주특별자치도,제주시,일도일동,도시,동,156130.37,52217.23,3.0,기타,기타,개,10.2,,3.1,50.0,49.0,,제주소방서,항만센터,
20215003104S00049,동물포획,안전조치,20210226,83400,2021,겨울,1,2,26,8,34,금요일,20210226,83400,2021,2,26,8,34,20210226,83700,2021,2,26,8,37,20210226,91000,2021,2,26,9,10,20210226,91800,2021,2,26,9,18,제주특별자치도,서귀포시,대정읍,농촌,읍,129742.72,26410.86,5.0,단독주택,단독주택,개,10.7,,5.0,50.0,95.0,,서부소방서,대정센터,
20215003105S00041,동물포획,안전조치,20210227,111800,2021,겨울,1,2,27,11,18,토요일,20210227,111900,2021,2,27,11,19,20210227,120300,2021,2,27,12,3,20210227,120300,2021,2,27,12,3,20210227,121600,2021,2,27,12,16,제주특별자치도,서귀포시,안덕면,농촌,면,139901.5998,32130.87,15.0,도로. 철도,일반도로(기타),개,12.1,,6.2,50.0,65.0,,서부소방서,안덕센터,
20215002301S00009,동물포획,안전조치,20210228,113600,2021,겨울,1,2,28,11,36,일요일,20210228,113600,2021,2,28,11,36,20210228,113700,2021,2,28,11,37,20210228,113800,2021,2,28,11,38,20210228,113900,2021,2,28,11,39,제주특별자치도,서귀포시,표선면,농촌,면,181108.09,37675.37,1.0,기타,기타,개,14.3,,3.1,50.0,76.0,,동부소방서,표선센터,성읍지역대
20215002201S00145,동물포획,안전조치,20210228,184600,2021,겨울,1,2,28,18,46,일요일,20210228,184700,2021,2,28,18,47,20210228,185400,2021,2,28,18,54,20210228,190500,2021,2,28,19,5,20210228,192000,2021,2,28,19,20,제주특별자치도,서귀포시,호근동,도시,동,157496.14,22480.92,311.0,도로. 철도,일반도로(기타),개,13.5,0.4,2.4,50.0,95.0,,서귀포소방서,서귀포구조대,
20215001110S00119,동물포획,안전조치,20210303,204100,2021,봄,1,3,3,20,41,수요일,20210303,204200,2021,3,3,20,42,20210303,205900,2021,3,3,20,59,20210303,212000,2021,3,3,21,20,20210303,213400,2021,3,3,21,34,제주특별자치도,제주시,조천읍,농촌,읍,169259.0948,50106.8304,5.3,단독주택,단독주택,개,9.0,,1.5,110.0,62.0,,동부소방서,조천센터,
20215001201S00259,동물포획,안전조치,20210304,100500,2021,봄,1,3,4,10,5,목요일,20210304,101200,2021,3,4,10,12,20210304,102000,2021,3,4,10,20,20210304,104000,2021,3,4,10,40,20210304,110500,2021,3,4,11,5,제주특별자치도,제주시,오라이동,도시,동,154453.07,48651.12,3.7,공동주택,아파트,개,11.2,,1.3,110.0,70.0,,제주소방서,제주구조대,
20215003105S00048,동물포획,안전조치,20210304,152000,2021,봄,1,3,4,15,20,목요일,20210304,152000,2021,3,4,15,20,20210304,153200,2021,3,4,15,32,20210304,160300,2021,3,4,16,3,20210304,161400,2021,3,4,16,14,제주특별자치도,서귀포시,안덕면,농촌,면,138817.2176,22561.0786,3.7,산,기타 산(능선),개,12.8,10.7,0.9,70.0,99.0,,서부소방서,안덕센터,
20215001401S00199,동물포획,안전조치,20210305,82600,2021,봄,1,3,5,8,26,금요일,20210305,82700,2021,3,5,8,27,20210305,83600,2021,3,5,8,36,20210305,91400,2021,3,5,9,14,20210305,92700,2021,3,5,9,27,제주특별자치도,제주시,애월읍,농촌,읍,147576.06,45416.02,4.5,교육·연구시설,유치원,개,11.3,,1.1,270.0,85.0,,제주소방서,서부분대,
20215003102S00081,동물포획,안전조치,20210305,82600,2021,봄,1,3,5,8,26,금요일,20210305,82700,2021,3,5,8,27,20210305,83600,2021,3,5,8,36,20210305,91400,2021,3,5,9,14,20210305,94300,2021,3,5,9,43,제주특별자치도,제주시,애월읍,농촌,읍,147576.06,45416.02,11.0,교육·연구시설,유치원,개,11.3,,1.1,270.0,85.0,,서부소방서,애월센터,
20215004201S00160,동물포획,안전조치,20210305,163700,2021,봄,1,3,5,16,37,금요일,20210305,163900,2021,3,5,16,39,20210305,165000,2021,3,5,16,50,20210305,170500,2021,3,5,17,5,20210305,171500,2021,3,5,17,15,제주특별자치도,서귀포시,성산읍,농촌,읍,192311.8548,43569.7558,3.0,단독주택,단독주택,개,14.9,,2.3,230.0,77.0,,동부소방서,동부구조대,
20215001401S00200,동물포획,안전조치,20210305,171000,2021,봄,1,3,5,17,10,금요일,20210305,171000,2021,3,5,17,10,20210305,172200,2021,3,5,17,22,20210305,172500,2021,3,5,17,25,20210305,173600,2021,3,5,17,36,제주특별자치도,제주시,도두일동,도시,동,150839.3767,51804.7259,4.0,도로. 철도,일반도로(기타),개,12.2,,1.3,320.0,77.0,,제주소방서,서부분대,
20215001110S00123,동물포획,안전조치,20210306,15700,2021,봄,1,3,6,1,57,토요일,20210306,20000,2021,3,6,2,0,20210306,22000,2021,3,6,2,20,20210306,22800,2021,3,6,2,28,20210306,24800,2021,3,6,2,48,제주특별자치도,제주시,조천읍,농촌,읍,169208.301,50177.3126,5.5,단독주택,단독주택,개,11.0,,1.6,270.0,78.0,,동부소방서,조천센터,
20215001113S00047,동물포획,안전조치,20210307,143100,2021,봄,1,3,7,14,31,일요일,20210307,143200,2021,3,7,14,32,20210307,143600,2021,3,7,14,36,20210307,145500,2021,3,7,14,55,20210307,151500,2021,3,7,15,15,제주특별자치도,제주시,외도일동,도시,동,147219.5011,49121.8784,1.0,도로. 철도,일반도로(기타),개,10.6,,3.6,50.0,69.0,,제주소방서,외도센터,
20215001114S00058,동물포획,안전조치,20210307,153100,2021,봄,1,3,7,15,31,일요일,20210307,153200,2021,3,7,15,32,20210307,154900,2021,3,7,15,49,20210307,155900,2021,3,7,15,59,20210307,161500,2021,3,7,16,15,제주특별자치도,제주시,아라일동,도시,동,156604.17,47898.39,3.0,작업·공사장,작업장,개,10.6,,3.5,50.0,67.0,,제주소방서,아라센터,
20215002107S00059,동물포획,기타,20210307,174100,2021,봄,1,3,7,17,41,일요일,20210307,174100,2021,3,7,17,41,20210307,174400,2021,3,7,17,44,20210307,174600,2021,3,7,17,46,20210307,174900,2021,3,7,17,49,제주특별자치도,서귀포시,표선면,농촌,면,184115.9252,31518.6357,1.0,도로. 철도,일반도로(기타),개,10.9,,2.8,70.0,69.0,,동부소방서,표선센터,
20215001110S00126,동물포획,안전조치,20210307,183600,2021,봄,1,3,7,18,36,일요일,20210307,183700,2021,3,7,18,37,20210307,184300,2021,3,7,18,43,20210307,184300,2021,3,7,18,43,20210307,184900,2021,3,7,18,49,제주특별자치도,제주시,조천읍,농촌,읍,167793.8553,56526.9823,1.4,도로. 철도,기타 도로.철도,개,10.1,,1.8,70.0,65.0,,동부소방서,조천센터,
20215003106S00022,동물포획,안전조치,20210307,191100,2021,봄,1,3,7,19,11,일요일,20210307,191100,2021,3,7,19,11,20210307,191400,2021,3,7,19,14,20210307,192300,2021,3,7,19,23,20210307,192800,2021,3,7,19,28,제주특별자치도,서귀포시,대정읍,농촌,읍,132471.2472,26742.4716,1.0,도시공원,육상공원,개,8.7,,1.5,70.0,76.0,,서부소방서,영어교육도시119센터,
20215001201S00272,동물포획,안전조치,20210307,194800,2021,봄,1,3,7,19,48,일요일,20210307,194900,2021,3,7,19,49,20210307,195900,2021,3,7,19,59,20210307,200500,2021,3,7,20,5,20210307,201500,2021,3,7,20,15,제주특별자치도,제주시,아라일동,도시,동,156601.42,47886.82,2.9,공장·창고,기타 공장·창고,개,9.5,,1.0,110.0,68.0,,제주소방서,제주구조대,
20215001201S00275,동물포획,안전조치,20210308,60300,2021,봄,1,3,8,6,3,월요일,20210308,60400,2021,3,8,6,4,20210308,61200,2021,3,8,6,12,20210308,61500,2021,3,8,6,15,20210308,62600,2021,3,8,6,26,제주특별자치도,제주시,이도이동,도시,동,158422.0335,49806.9315,2.7,논밭.축사,기타 논밭·축사,개,9.0,,1.7,50.0,80.0,,제주소방서,제주구조대,
20215003105S00053,동물포획,기타,20210309,134900,2021,봄,1,3,9,13,49,화요일,20210309,135000,2021,3,9,13,50,20210309,140000,2021,3,9,14,0,20210309,142300,2021,3,9,14,23,20210309,142500,2021,3,9,14,25,제주특별자치도,서귀포시,안덕면,농촌,면,133801.2887,21612.2944,6.0,도로. 철도,일반도로(기타),개,13.4,,1.2,200.0,65.0,,서부소방서,안덕센터,
20215002108S00065,동물포획,안전조치,20210309,180000,2021,봄,1,3,9,18,0,화요일,20210309,180000,2021,3,9,18,0,20210309,180100,2021,3,9,18,1,20210309,181000,2021,3,9,18,10,20210309,181600,2021,3,9,18,16,제주특별자치도,서귀포시,남원읍,농촌,읍,173535.2602,26774.7432,2.0,도로. 철도,일반도로(기타),개,13.0,,1.3,70.0,69.0,,동부소방서,남원센터,
20215003105S00055,동물포획,기타,20210309,202500,2021,봄,1,3,9,20,25,화요일,20210309,202700,2021,3,9,20,27,20210309,203700,2021,3,9,20,37,20210309,204600,2021,3,9,20,46,20210309,205500,2021,3,9,20,55,제주특별자치도,서귀포시,안덕면,농촌,면,134559.21,21159.03,5.0,도로. 철도,일반도로(기타),개,11.3,,0.4,0.0,71.0,,서부소방서,안덕센터,
20215002108S00066,동물포획,안전조치,20210310,135800,2021,봄,1,3,10,13,58,수요일,20210310,140000,2021,3,10,14,0,20210310,141100,2021,3,10,14,11,20210310,142500,2021,3,10,14,25,20210310,143600,2021,3,10,14,36,제주특별자치도,서귀포시,남원읍,농촌,읍,174088.1302,27998.8202,2.6,단독주택,단독주택,개,17.6,,2.2,50.0,35.0,,동부소방서,남원센터,
20215001103S00033,동물포획,안전조치,20210310,191700,2021,봄,1,3,10,19,17,수요일,20210310,191700,2021,3,10,19,17,20210310,192700,2021,3,10,19,27,20210310,195800,2021,3,10,19,58,20210310,200800,2021,3,10,20,8,제주특별자치도,제주시,오라이동,도시,동,154835.5453,47994.0293,7.5,기타,기타,개,13.3,,1.8,90.0,68.0,,제주소방서,오라센터,
20215004201S00169,동물포획,안전조치,20210311,142400,2021,봄,1,3,11,14,24,목요일,20210311,142500,2021,3,11,14,25,20210311,143300,2021,3,11,14,33,20210311,144400,2021,3,11,14,44,20210311,145500,2021,3,11,14,55,제주특별자치도,서귀포시,성산읍,농촌,읍,192321.7661,43520.9576,3.5,판매시설,개인상점,개,17.1,,0.8,180.0,73.0,,동부소방서,동부구조대,
20215003105S00058,동물포획,안전조치,20210312,110600,2021,봄,1,3,12,11,6,금요일,20210312,110600,2021,3,12,11,6,20210312,110800,2021,3,12,11,8,20210312,113300,2021,3,12,11,33,20210312,114000,2021,3,12,11,40,제주특별자치도,서귀포시,안덕면,농촌,면,138446.708,24397.9697,2.1,도로. 철도,고속도로(기타),개,16.7,,1.9,230.0,82.0,,서부소방서,안덕센터,
20215003201S00164,동물포획,안전조치,20210312,172000,2021,봄,1,3,12,17,20,금요일,20210312,172100,2021,3,12,17,21,20210312,173500,2021,3,12,17,35,20210312,181300,2021,3,12,18,13,20210312,183200,2021,3,12,18,32,제주특별자치도,제주시,애월읍,농촌,읍,136364.3,42536.64,4.2,도로. 철도,일반도로(기타),개,10.7,,4.6,320.0,79.0,,서부소방서,서부구조대,
20215004201S00171,동물포획,안전조치,20210312,173600,2021,봄,1,3,12,17,36,금요일,20210312,173700,2021,3,12,17,37,20210312,174600,2021,3,12,17,46,20210312,175100,2021,3,12,17,51,20210312,180000,2021,3,12,18,0,제주특별자치도,서귀포시,성산읍,농촌,읍,190014.5703,44985.5243,7.0,기타,기타,개,14.4,,1.0,90.0,75.0,,동부소방서,동부구조대,
20215003105S00060,동물포획,기타,20210313,185500,2021,봄,1,3,13,18,55,토요일,20210313,185700,2021,3,13,18,57,20210313,191000,2021,3,13,19,10,20210313,191600,2021,3,13,19,16,20210313,192800,2021,3,13,19,28,제주특별자치도,서귀포시,안덕면,농촌,면,134712.09,20487.26,5.0,도로. 철도,일반도로(기타),개,13.2,,1.0,70.0,77.0,,서부소방서,안덕센터,
